filename,recommend_1_brand,recommend_1_product,recommend_1_hex,recommend_1_deltaE,recommend_2_brand,recommend_2_product,recommend_2_hex,recommend_2_deltaE,recommend_3_brand,recommend_3_product,recommend_3_hex,recommend_3_deltaE
white (48).jpg,Make Up For Ever,Ultra HD,ebcab0,2.271915491386074,Make Up For Ever,Ultra HD,e1c2a8,2.416940214403322,Maybelline,Fit Me,f3cfb3,3.2002499902351436
white (49).jpg,MAC,Studio Fix,d5b293,2.0209156340629373,Make Up For Ever,Ultra HD,dcb59c,2.3460818400047323,MAC,Studio Fix,dbbc9f,2.888615585362643
white (5).jpg,Maybelline,Fit Me,eabda6,1.5467385040788297,Make Up For Ever,Ultra HD,eac1ac,2.2433011389467983,Maybelline,Fit Me Matte,e7b9a2,2.398416144041736
white (50).jpg,L'Oréal,Infalliable,d1a396,8.66002886831216,Maybelline,Fit Me,e1bba7,9.795718452466875,L'Oréal,Infalliable,deb09e,10.054655638061405
white (51).jpg,Make Up For Ever,Ultra HD,dca795,3.1794496379090513,Make Up For Ever,Ultra HD,e3b296,3.4826570316354735,Make Up For Ever,Ultra HD,d4a689,3.8430326566398048
white (52).jpg,Make Up For Ever,Ultra HD,eac1ac,1.3862178760930721,L'Oréal,True Match,f0c7b3,2.466090022687739,Maybelline,Fit Me,eabda6,2.9734828064073238
white (53).jpg,L'Oréal,True Match,e8c7b8,6.040869142764144,MAC,Studio Fix,e5d1be,7.0037204398805075,L'Oréal,True Match,e9c4b1,7.596848030597954
white (54).jpg,Make Up For Ever,Ultra HD,e1c2a8,1.0733592129385205,MAC,Studio Fix,e0c1a2,2.2698237817064126,MAC,Studio Fix,dbbc9f,2.5907720856918317
white (55).jpg,L'Oréal,True Match,e8c7b8,5.88231247044901,L'Oréal,True Match,e9c4b1,6.684429669014399,Maybelline,Fit Me,e1bba7,6.776547793677839
white (56).jpg,L'Oréal,True Match,e8c7b8,6.972983579501671,Maybelline,Fit Me,e1bba7,7.128990110808121,L'Oréal,True Match,e9c4b1,7.4781347941849745
white (57).jpg,MAC,Studio Fix,dabc96,2.567508519946915,MAC,Studio Fix,d9b88f,2.7950134167835397,Make Up For Ever,Ultra HD,e8c6a3,4.325748490145954
white (58).jpg,L'Oréal,True Match,e9c4b1,1.0594810050208527,L'Oréal,True Match,f0c7b3,1.5564382416273403,L'Oréal,True Match,f0cbb9,1.9293781381574786
white (59).jpg,Make Up For Ever,Ultra HD,e3b296,2.3525305524052142,Make Up For Ever,Ultra HD,daad90,3.1645536810109576,Make Up For Ever,Ultra HD,d4a689,3.534741857618463
white (6).jpg,Make Up For Ever,Ultra HD,d8ab8b,2.3522117251642136,Maybelline,Fit Me,e4b38e,2.480503981049009,Make Up For Ever,Ultra HD,e3b391,2.480503981049009
white (60).jpg,Maybelline,Fit Me,bd9584,7.968538134438459,Maybelline,Fit Me,c1a07e,9.222667726856475,L'Oréal,Infalliable,d1a396,10.373890302099788
white (61).jpg,Maybelline,Fit Me,e1bba7,1.0239140588936162,Make Up For Ever,Ultra HD,eac1ac,2.273411533356863,Maybelline,Fit Me Matte,e7b9a2,3.169921134665656
white (62).jpg,Make Up For Ever,Ultra HD,eac1ac,1.4256226709757398,Maybelline,Fit Me,eabda6,1.8418468991748518,Maybelline,Fit Me Matte,e7b9a2,2.5985380505199513
white (63).jpg,Maybelline,Fit Me,eabda6,1.4142135623730951,Maybelline,Fit Me Matte,e7b9a2,1.7320508075688772,Make Up For Ever,Ultra HD,eac1ac,3.3166247903554
white (64).jpg,L'Oréal,True Match,e8c7b8,5.916079783099616,L'Oréal,True Match,e9c4b1,7.54983443527075,MAC,Studio Fix,e5d1be,8.12403840463596
white (65).jpg,Make Up For Ever,Ultra HD,e3b296,1.8874586088176875,Make Up For Ever,Ultra HD,e3b391,3.092329219213245,Maybelline,Fit Me,e2b597,3.17214438511238
white (66).jpg,L'Oréal,True Match,e8c7b8,2.240446384094027,L'Oréal,True Match,f0cbb9,4.09140562643207,L'Oréal,True Match,e9c4b1,4.159278783635451
white (67).jpg,Maybelline,Fit Me,e1bba7,2.6575364531836625,L'Oréal,Infalliable,deb09e,4.422951503238533,Make Up For Ever,Ultra HD,eac1ac,4.802343178074636
white (68).jpg,Make Up For Ever,Ultra HD,e3b296,3.336000599520331,Make Up For Ever,Ultra HD,d9a586,3.4305830408255673,Make Up For Ever,Ultra HD,d4a689,3.4305830408255673
white (69).jpg,MAC,Studio Fix,dcbca2,5.920675637121152,Make Up For Ever,Ultra HD,dcb59c,6.673409922970413,Make Up For Ever,Ultra HD,e1c2a8,7.181531870012132
white (7).jpg,L'Oréal,True Match,e8c7b8,4.5069280003124055,L'Oréal,True Match,e9c4b1,6.055774104109234,L'Oréal,True Match,f0cbb9,6.629660624798222
white (70).jpg,Make Up For Ever,Ultra HD,dcb59c,2.271915491386074,Maybelline,Fit Me Matte,dcb297,2.482257037456038,MAC,Studio Fix,dcbca2,2.828709953317943
white (71).jpg,L'Oréal,True Match,e8c7b8,4.69041575982343,L'Oréal,True Match,e9c4b1,4.898979485566356,Maybelline,Fit Me,e1bba7,5.196152422706632
white (72).jpg,L'Oréal,Infalliable,deb09e,4.1238816665855,L'Oréal,Infalliable,d1a396,5.177489739246229,Maybelline,Fit Me,e1bba7,5.790198614900875
white (73).jpg,MAC,Studio Fix,e5d1be,1.041201229350025,L'Oréal,True Match,e7cbb5,4.5281453156894145,Maybelline,Fit Me,edcfb9,5.008402939061513
white (74).jpg,Maybelline,Fit Me,eabda6,2.9734828064073238,L'Oréal,True Match,eabea1,2.9734828064073238,L'Oréal,True Match,eebfa3,2.986904752415113
